id,role_rank,job_role,job_role_clean,company,start_date,end_date,is_current,days_to_next_role,days_in_role,gap_days_before,major,graduation_year,gender,final_cluster_id,final_cluster_label,detailed_cluster_id,detailed_cluster_label,has_grad_degree,grad_degree_type,grad_major
604,3,area superintendent,area superintendent,hensel phelps,10/1/22,2/1/23,FALSE,123,123,2252,construction engineering and management,2016,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
604,2,area superintendent,area superintendent,hensel phelps,2/1/23,12/1/23,FALSE,303,303,0,construction engineering and management,2016,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
604,1,area superintendent,area superintendent,hensel phelps,12/1/23,7/17/25,TRUE,,594,0,construction engineering and management,2016,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
605,7,nurseryman,nurseryman,accawmacke ornamentals,6/1/93,8/1/95,FALSE,3621,791,,construction engineering and management,2016,male,23,23_Others,28,28_Others,FALSE,,
605,6,assistant electrician,assistant electrician,rl midgett,5/1/03,8/1/03,FALSE,4810,92,2830,construction engineering and management,2016,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
605,5,superintendentproject engineer,superintendentproject engineer,mid atlantic construction group,7/1/16,4/1/18,FALSE,730,639,4718,construction engineering and management,2016,male,,2_FieldRoute,4,4_Superintendent,FALSE,,
605,4,superintendent,superintendent,independence construction co of va,7/1/18,11/1/19,FALSE,974,488,91,construction engineering and management,2016,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
605,3,assistant project manager,assistant project manager,bancroft construction company,3/1/21,9/1/22,FALSE,549,549,486,construction engineering and management,2016,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
605,2,project engineer 2,project engineer 2,wohlsen construction company,9/1/22,1/1/25,FALSE,853,853,0,construction engineering and management,2016,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
605,1,assistant project manager,assistant project manager,wohlsen construction company,1/1/25,7/17/25,TRUE,,197,0,construction engineering and management,2016,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
606,5,critical home repair coordinator,critical home repair coordinator,jpi,8/1/13,1/1/16,FALSE,638,883,,construction engineering and management,2016,male,23,23_Others,28,28_Others,TRUE,master of engineering meng structural engineering,university of alabama at birmingham
606,6,field engineer,field engineer,branch  associates inc,5/1/15,8/1/15,FALSE,397,92,-245,construction engineering and management,2016,male,2,2_FieldRoute,2,2_FieldEngineer,TRUE,master of engineering meng structural engineering,university of alabama at birmingham
606,4,associate process engineer ii,associate process engineer ii,fluor corporation,6/1/16,2/1/18,FALSE,610,610,305,construction engineering and management,2016,male,11,11_OtherEngineers,18,18_OtherEngineers,TRUE,master of engineering meng structural engineering,university of alabama at birmingham
606,3,quality assurance lead,quality assurance lead,bae systems inc,2/1/18,12/1/21,FALSE,1399,1399,0,construction engineering and management,2016,male,9,9_ProjectControQualityControlPreConstruction,14,14_PreCon_ProjectControl,TRUE,master of engineering meng structural engineering,university of alabama at birmingham
606,2,project manager,project manager,bae systems inc,12/1/21,8/1/24,FALSE,974,974,0,construction engineering and management,2016,male,8,8_ProjectManagementRoute,12,12_ProjectManager,TRUE,master of engineering meng structural engineering,university of alabama at birmingham
606,1,program manager,program manager,general dynamics ordnance and tactical systems,8/1/24,7/17/25,TRUE,,350,0,construction engineering and management,2016,male,12,12_OtherManagers,19,19_OtherManagers,TRUE,master of engineering meng structural engineering,university of alabama at birmingham
607,5,intern,intern,paradigm companies,5/1/15,9/1/15,FALSE,670,123,,construction engineering and management,2016,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
607,4,project engineer,project engineer,ipsintegrated project services llc,3/1/17,7/1/21,FALSE,1583,1583,547,construction engineering and management,2016,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
607,3,construction engineer,construction engineer,crb builders llc,7/1/21,12/1/23,FALSE,883,883,0,construction engineering and management,2016,male,11,11_OtherEngineers,10,10_ProjectEngineer,FALSE,,
607,2,project engineer,project engineer,torcon,12/1/23,11/1/24,FALSE,397,336,0,construction engineering and management,2016,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
607,1,assistant project manager,assistant project manager,the norwood company,1/1/25,7/17/25,TRUE,,197,61,construction engineering and management,2016,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
608,6,intern,intern,turner construction company,5/1/15,8/1/15,FALSE,427,92,,construction engineering and management,2016,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
608,5,field engineer,field engineer,hensel phelps,7/1/16,8/1/18,FALSE,761,761,335,construction engineering and management,2016,female,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
608,4,office engineer,office engineer,hensel phelps,8/1/18,1/1/21,FALSE,884,884,0,construction engineering and management,2016,female,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
608,3,project engineer,project engineer,hensel phelps,1/1/21,6/1/22,FALSE,516,516,0,construction engineering and management,2016,female,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
608,2,senior associate,senior associate,talson solutions llc,6/1/22,5/1/23,FALSE,334,334,0,construction engineering and management,2016,female,23,23_Others,28,28_Others,FALSE,,
608,1,project accountant,project accountant,lf driscoll,5/1/23,7/17/25,TRUE,,808,0,construction engineering and management,2016,female,10,10_EstimatingRoute,17,17_Estimator,FALSE,,
609,8,project manager,project manager,apacatlantic inc,5/1/03,11/1/05,FALSE,915,915,,building construction,2003,female,8,8_ProjectManagementRoute,12,12_ProjectManager,TRUE,masters degree technology managementproject management specialization,university of maryland global campus
609,7,project manager,project manager,allan myers inc,11/1/05,12/1/08,FALSE,1126,1126,0,building construction,2003,female,8,8_ProjectManagementRoute,12,12_ProjectManager,TRUE,masters degree technology managementproject management specialization,university of maryland global campus
609,6,sr project engineer,sr project engineer,allan myers inc,12/1/08,3/1/12,FALSE,1157,1186,0,building construction,2003,female,,8_ProjectManagementRoute,10,10_ProjectEngineer,TRUE,masters degree technology managementproject management specialization,university of maryland global campus
609,5,schedule  claims engineer,schedule  claims engineer,glen allen va,2/1/12,1/1/13,FALSE,304,335,-29,building construction,2003,female,21,21_Scheduling,30,30_Scheduling,TRUE,masters degree technology managementproject management specialization,university of maryland global campus
609,4,schedule manager,schedule manager,us 460 mobility partners llc,12/1/12,7/1/15,FALSE,942,942,-31,building construction,2003,female,21,21_Scheduling,30,30_Scheduling,TRUE,masters degree technology managementproject management specialization,university of maryland global campus
609,3,schedule manager,schedule manager,allan myers inc,7/1/15,12/1/15,FALSE,184,153,0,building construction,2003,female,21,21_Scheduling,30,30_Scheduling,TRUE,masters degree technology managementproject management specialization,university of maryland global campus
609,2,project controls manager,project controls manager,allan myers inc,1/1/16,10/1/19,FALSE,1369,1369,31,building construction,2003,female,9,9_ProjectControQualityControlPreConstruction,14,14_PreCon_ProjectControl,TRUE,masters degree technology managementproject management specialization,university of maryland global campus
609,1,director project risk,director project risk,allan myers inc,10/1/19,7/17/25,TRUE,,2116,0,building construction,2003,female,15,15_OtherDirectors,23,23_Director,TRUE,masters degree technology managementproject management specialization,university of maryland global campus
610,3,supervisor,supervisor,charlotte russe,5/1/14,12/1/15,FALSE,365,579,,construction engineering and management,2016,female,23,23_Others,28,28_Others,FALSE,,
610,4,project engineer intern,project engineer intern,helix electric,5/1/15,8/1/15,FALSE,458,92,-214,construction engineering and management,2016,female,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
610,2,electrical estimator,electrical estimator,helix electric,8/1/16,8/1/22,FALSE,2222,2191,366,construction engineering and management,2016,female,10,10_EstimatingRoute,17,17_Estimator,FALSE,,
610,1,senior electrical estimator,senior electrical estimator,cmd electric,9/1/22,7/17/25,TRUE,,1050,31,construction engineering and management,2016,female,10,10_EstimatingRoute,16,16_SeniorEstimator,FALSE,,
611,5,inspector trainee,inspector trainee,mbp mcdonough bolyard peck,5/1/12,8/1/12,FALSE,365,92,,construction engineering and management,2014,female,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
611,4,inspector trainee,inspector trainee,mbp mcdonough bolyard peck,5/1/13,8/1/13,FALSE,396,92,273,construction engineering and management,2014,female,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
611,2,bim manager,bim manager,spexsys llc,6/1/14,7/17/25,TRUE,0,4064,304,construction engineering and management,2014,female,20,20_VDC,29,29_VDC,FALSE,,
611,3,special systems designer,special systems designer,spexsys,6/1/14,6/1/14,FALSE,2496,0,-4064,construction engineering and management,2014,female,11,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
611,1,bim drafter,bim drafter,bcl enterprise,4/1/21,7/17/25,TRUE,,1568,2496,construction engineering and management,2014,female,20,20_VDC,29,29_VDC,FALSE,,
612,3,project engineer,project engineer,scottlong construction inc,1/1/17,5/1/19,FALSE,850,850,,construction engineering and management,2016,female,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
612,2,assistant project manager,assistant project manager,scottlong construction inc,5/1/19,4/1/21,FALSE,701,701,0,construction engineering and management,2016,female,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
612,1,project manager,project manager,stack infrastructure,4/1/21,1/1/24,FALSE,,1005,0,construction engineering and management,2016,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
613,4,intern,intern,james g davis construction davis,5/1/15,8/1/15,FALSE,366,92,,construction engineering and management,2016,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
613,3,intern,intern,james g davis construction davis,5/1/16,8/1/16,FALSE,276,92,274,construction engineering and management,2016,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
613,2,project engineer,project engineer,lendlease,2/1/17,7/1/18,FALSE,546,515,184,construction engineering and management,2016,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
613,1,project engineer,project engineer,skanska,8/1/18,7/17/25,TRUE,,2542,31,construction engineering and management,2016,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
614,4,project management intern,project management intern,virginia techs institute for critical technology and applied science,9/1/12,5/1/15,FALSE,242,972,,construction engineering and management,2015,female,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
614,6,engineering intern,engineering intern,turner construction company,5/1/13,8/1/13,FALSE,365,92,-730,construction engineering and management,2015,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
614,5,engineering intern,engineering intern,turner construction company,5/1/14,8/1/14,FALSE,3287,92,273,construction engineering and management,2015,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
614,1,financial manager,financial manager,turner construction company,5/1/23,7/17/25,TRUE,,808,3195,construction engineering and management,2015,female,10,10_EstimatingRoute,19,19_OtherManagers,FALSE,,
614,2,senior cost analyst,senior cost analyst,turner construction company,,5/1/23,FALSE,,,,construction engineering and management,2015,female,10,10_EstimatingRoute,16,16_SeniorEstimator,FALSE,,
614,3,cost engineer,cost engineer,turner construction company,,7/17/25,TRUE,,,,construction engineering and management,2015,female,10,10_EstimatingRoute,17,17_Estimator,FALSE,,
615,6,internship,internship,cianbro,5/1/15,8/1/15,FALSE,397,92,,construction engineering and management,2016,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
615,5,field engineer,field engineer,traylor bros inc,6/1/16,11/1/18,FALSE,883,883,305,construction engineering and management,2016,female,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
615,4,field engineer,field engineer,halmar international,11/1/18,2/1/20,FALSE,457,457,0,construction engineering and management,2016,female,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
615,3,project engineer,project engineer,clark construction group,2/1/20,6/1/21,FALSE,486,486,0,construction engineering and management,2016,female,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
615,2,project manager,project manager,clark construction group,6/1/21,7/1/22,FALSE,730,395,0,construction engineering and management,2016,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
615,1,sitecivil engineering project manager,sitecivil engineering project manager,stv,6/1/23,7/17/25,TRUE,,777,335,construction engineering and management,2016,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
616,14,leaps intern,leaps intern,barton malow,5/1/13,8/1/13,FALSE,92,92,,construction engineering and management,2016,female,,11_OtherEngineers,9,9_OtherIntern,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,8,deans team member,deans team member,virginia tech,8/1/13,5/1/16,FALSE,0,1004,0,construction engineering and management,2016,female,3,3_StudentPosition,5,5_StudentPosition,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,12,ceed mentor,ceed mentor,virginia tech,8/1/13,11/1/13,FALSE,31,92,-1004,construction engineering and management,2016,female,3,3_StudentPosition,5,5_StudentPosition,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,11,project manager bridges to prosperity at virginia tech,project manager bridges to prosperity at virginia tech,virginia tech,9/1/13,3/1/14,FALSE,334,181,-61,construction engineering and management,2016,female,8,8_ProjectManagementRoute,12,12_ProjectManager,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,10,student teaching assistant,student teaching assistant,virginia tech,8/1/14,12/1/14,FALSE,153,122,153,construction engineering and management,2016,female,3,3_StudentPosition,5,5_StudentPosition,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,7,president bridges to prosperity at virginia tech,president bridges to prosperity at virginia tech,virginia tech,1/1/15,5/1/16,FALSE,120,486,31,construction engineering and management,2016,female,14,14_PresidentOwner,21,21_Executive_Owner_President,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,13,engineer intern,engineer intern,thornton tomasetti,5/1/15,8/1/15,FALSE,123,92,-366,construction engineering and management,2016,female,7,7_OtherIntern,9,9_OtherIntern,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,9,advancing as a global land grant committee member,advancing as a global land grant committee member,virginia tech,9/1/15,1/1/16,FALSE,335,122,31,construction engineering and management,2016,female,23,23_Others,28,28_Others,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,4,graduate research assistant,graduate research assistant,university of colorado boulder,8/1/16,8/1/20,FALSE,0,1461,213,construction engineering and management,2016,female,3,3_StudentPosition,5,5_StudentPosition,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,5,graduate teaching assistant,graduate teaching assistant,university of colorado boulder,8/1/16,5/1/17,FALSE,304,273,-1461,construction engineering and management,2016,female,3,3_StudentPosition,5,5_StudentPosition,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,6,research assistant,research assistant,international federation of red cross and red crescent societies,6/1/17,7/1/17,FALSE,1310,30,31,construction engineering and management,2016,female,3,3_StudentPosition,5,5_StudentPosition,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,3,postdoctoral researcher,postdoctoral researcher,university of delaware,1/1/21,5/1/21,FALSE,31,120,1280,construction engineering and management,2016,female,4,4_Academia,6,6_Academia,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,2,risk and resilience consultant,risk and resilience consultant,arup,2/1/21,8/1/24,FALSE,1308,1277,-89,construction engineering and management,2016,female,17,17_Consultant,25,25_Consultant,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
616,1,science  technology fellow,science  technology fellow,us government accountability office,9/1/24,7/17/25,TRUE,,319,31,construction engineering and management,2016,female,3,3_StudentPosition,5,5_StudentPosition,TRUE,doctor of philosophy phd civil engineering with a focus in civil systems,university of colorado boulder
617,11,salesproduction intern,salesproduction intern,brisk waterproofing a member of the western construction group,5/1/13,8/1/13,FALSE,365,92,,construction engineering and management,2016,male,7,7_OtherIntern,9,9_OtherIntern,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,10,project engineer intern,project engineer intern,the whitingturner contracting company,5/1/14,8/1/14,FALSE,365,92,273,construction engineering and management,2016,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,9,project engineer intern,project engineer intern,the walsh group  walsh construction  archer western,5/1/15,8/1/15,FALSE,427,92,273,construction engineering and management,2016,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,7,intro to geotech lab gta,intro to geotech lab gta,virginia tech,7/1/16,12/1/17,FALSE,304,518,335,construction engineering and management,2016,male,3,3_StudentPosition,5,5_StudentPosition,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,8,engineer intern,engineer intern,traylor bros inc,5/1/17,8/1/17,FALSE,245,92,-214,construction engineering and management,2016,male,7,7_OtherIntern,9,9_OtherIntern,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,6,senior staff engineer,senior staff engineer,schnabel engineering,1/1/18,4/1/19,FALSE,455,455,153,construction engineering and management,2016,male,11,11_OtherEngineers,18,18_OtherEngineers,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,5,senior staff professional,senior staff professional,schnabel engineering,4/1/19,6/1/22,FALSE,1187,1157,0,construction engineering and management,2016,male,23,23_Others,28,28_Others,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,4,project engineer,project engineer,schnabel engineering,7/1/22,1/1/23,FALSE,184,184,30,construction engineering and management,2016,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,3,project geotechnical engineer,project geotechnical engineer,gannett fleming,1/1/23,8/1/24,FALSE,578,578,0,construction engineering and management,2016,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,2,project geotechnical engineer,project geotechnical engineer,gannett fleming transystems,8/1/24,4/1/25,FALSE,243,243,0,construction engineering and management,2016,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,TRUE,ms civil engineering geotechnical engineering,virginia tech
617,1,project geotechnical engineer,project geotechnical engineer,gft,4/1/25,7/17/25,TRUE,,107,0,construction engineering and management,2016,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,TRUE,ms civil engineering geotechnical engineering,virginia tech
618,2,construction manager,construction manager,washington property company,6/1/21,12/1/23,FALSE,944,913,,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
618,1,vice president of construction,vice president of construction,washington property company,1/1/24,7/17/25,TRUE,,563,31,construction engineering and management,2015,male,14,14_PresidentOwner,22,22_VicePresident,FALSE,,
618,3,assistant project manager,assistant project manager,balfour beatty us,,7/17/25,TRUE,,,,construction engineering and management,2015,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
618,4,project manager,project manager,lendlease,,7/17/25,TRUE,,,,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
619,2,superintendent,superintendent,the whitingturner contracting company,6/1/15,6/1/22,FALSE,2557,2557,,construction engineering and management,2015,male,2,2_FieldRoute,4,4_Superintendent,TRUE,master of business administration  mba,william  mary
619,1,finance manager,finance manager,amazon,6/1/22,7/17/25,TRUE,,1142,0,construction engineering and management,2015,male,10,10_EstimatingRoute,19,19_OtherManagers,TRUE,master of business administration  mba,william  mary
620,7,environmental engineering and construction management intern,environmental engineering and construction management intern,bechtel corporation,6/1/14,8/1/14,FALSE,365,61,,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
620,6,mechanical field engineer,mechanical field engineer,bechtel oil gas  chemicals,6/1/15,5/1/17,FALSE,731,700,304,construction engineering and management,2015,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
620,5,project controls engineer,project controls engineer,bechtel oil gas  chemicals,6/1/17,3/1/18,FALSE,273,273,31,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
620,4,lead mechanical startup engineer,lead mechanical startup engineer,bechtel oil gas  chemicals,3/1/18,3/1/19,FALSE,365,365,0,construction engineering and management,2015,male,,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
620,3,senior commissioning and startup engineer,senior commissioning and startup engineer,bechtel power,3/1/19,3/1/20,FALSE,366,366,0,construction engineering and management,2015,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
620,2,lead discipline mechanical engineer,lead discipline mechanical engineer,bechtel oil gas  chemicals,3/1/20,6/1/22,FALSE,852,822,0,construction engineering and management,2015,male,,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
620,1,industrial facilities manager,industrial facilities manager,turner construction company,7/1/22,7/17/25,TRUE,,1112,30,construction engineering and management,2015,male,12,12_OtherManagers,19,19_OtherManagers,FALSE,,
621,7,ride operator,ride operator,cedar fair entertainment company,5/1/12,8/1/12,FALSE,365,92,,construction engineering and management,2015,male,23,23_Others,28,28_Others,FALSE,,
621,6,intern,intern,wm jordan company,5/1/13,8/1/13,FALSE,365,92,273,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
621,5,intern,intern,donleys inc,5/1/14,8/1/14,FALSE,396,92,273,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
621,4,project engineer,project engineer,james g davis construction davis,6/1/15,1/1/18,FALSE,945,945,304,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
621,3,project superintendent,project superintendent,james g davis construction davis,1/1/18,1/1/21,FALSE,1096,1096,0,construction engineering and management,2015,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
621,2,superintendent,superintendent,james g davis construction davis,1/1/21,5/1/25,FALSE,1581,1581,0,construction engineering and management,2015,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
621,1,superintendent,superintendent,hourigan,5/1/25,7/17/25,TRUE,,77,0,construction engineering and management,2015,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
622,10,bag room attendant caddie,bag room attendant caddie,echo lake country club,4/1/08,8/1/12,FALSE,1856,1583,,construction engineering and management,2015,male,23,23_Others,28,28_Others,FALSE,,
622,9,intern,intern,parsons brinckerhoff,5/1/13,8/1/13,FALSE,396,92,273,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
622,8,intern assistant field engineer,intern assistant field engineer,the conti group,6/1/14,8/1/14,FALSE,365,61,304,construction engineering and management,2015,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
622,7,estimator,estimator,skanska,6/1/15,8/1/16,FALSE,427,427,304,construction engineering and management,2015,male,10,10_EstimatingRoute,17,17_Estimator,FALSE,,
622,6,cctp field engineer,cctp field engineer,skanska,8/1/16,12/1/16,FALSE,122,122,0,construction engineering and management,2015,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
622,5,project controls engineer cctp,project controls engineer cctp,skanska,12/1/16,4/1/17,FALSE,121,121,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
622,4,cctp engineer,cctp engineer,skanska,4/1/17,8/1/18,FALSE,487,487,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
622,3,field engineer,field engineer,skanska,8/1/18,7/1/19,FALSE,334,334,0,construction engineering and management,2015,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
622,2,field engineer,field engineer,skanska,7/1/19,7/17/25,TRUE,397,2208,0,construction engineering and management,2015,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
622,1,project engineer,project engineer,skanska,8/1/20,7/17/25,TRUE,,1811,-1811,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
623,4,core claims project manager,core claims project manager,jenkins restorations,8/1/15,1/1/21,FALSE,1980,1980,,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
623,3,large loss project managerestimator,large loss project managerestimator,merit restorations,1/1/21,3/1/22,FALSE,424,424,0,construction engineering and management,2015,male,10,10_EstimatingRoute,16,16_SeniorEstimator,FALSE,,
623,2,residential project managerestimator,residential project managerestimator,caseco commercial,3/1/22,8/1/23,FALSE,518,518,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
623,1,commercial  residential estimator,commercial  residential estimator,caseco commercial,8/1/23,7/17/25,TRUE,,716,0,construction engineering and management,2015,male,10,10_EstimatingRoute,17,17_Estimator,FALSE,,
624,1,chief executive officer,chief executive officer,ocerock construction company of henan province,1/1/16,7/17/25,TRUE,,3485,,construction engineering and management,2015,male,13,13_Executive,21,21_Executive_Owner_President,FALSE,,
625,9,supervisor,supervisor,kodak photos six flags new england,5/1/11,8/1/12,FALSE,731,458,,construction engineering and management,2015,female,23,23_Others,28,28_Others,FALSE,,
625,8,office engineer intern,office engineer intern,kiewit building group dc,5/1/13,8/1/13,FALSE,365,92,273,construction engineering and management,2015,female,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
625,7,project manager intern,project manager intern,shawmut design and construction,5/1/14,8/1/14,FALSE,426,92,273,construction engineering and management,2015,female,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
625,6,office engineer  preconstruction,office engineer  preconstruction,holder construction,7/1/15,3/1/16,FALSE,244,244,334,construction engineering and management,2015,female,9,9_ProjectControQualityControlPreConstruction,14,14_PreCon_ProjectControl,FALSE,,
625,5,engineer  preconstruction,engineer  preconstruction,holder construction,3/1/16,9/1/18,FALSE,944,914,0,construction engineering and management,2015,female,9,9_ProjectControQualityControlPreConstruction,14,14_PreCon_ProjectControl,FALSE,,
625,4,homes project manager,homes project manager,opendoor,10/1/18,12/1/21,FALSE,365,1157,30,construction engineering and management,2015,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
625,2,real estate investor,real estate investor,blue diamond building group,10/1/19,7/17/25,TRUE,670,2116,-792,construction engineering and management,2015,female,16,16_RealEstateRoute,24,24_RealEstate,FALSE,,
625,1,construction project manager  owner,construction project manager  owner,blue diamond building group nc,8/1/21,7/17/25,TRUE,426,1446,-1446,construction engineering and management,2015,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
625,3,operations manager,operations manager,portico,10/1/22,8/1/23,FALSE,,304,-1020,construction engineering and management,2015,female,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
626,7,intern,intern,the whitingturner contracting company,5/1/14,8/1/14,FALSE,365,92,,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
626,6,assistant superintendent,assistant superintendent,hourigan,5/1/15,8/1/17,FALSE,823,823,273,construction engineering and management,2015,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
626,5,assistant project manager,assistant project manager,hourigan,8/1/17,12/1/20,FALSE,1218,1218,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
626,4,project manager,project manager,hourigan,12/1/20,4/1/21,FALSE,121,121,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
626,3,project manager,project manager,cushman  wakefield,4/1/21,10/1/22,FALSE,548,548,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
626,2,project executive,project executive,tremain management group,10/1/22,12/1/23,FALSE,457,426,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,21,21_Executive_Owner_President,FALSE,,
626,1,partner,partner,tremain management group,1/1/24,7/17/25,TRUE,,563,31,construction engineering and management,2015,male,15,15_OtherDirectors,23,23_Director,FALSE,,
627,6,field technician,field technician,erosion control services inc,5/1/12,8/1/12,FALSE,1095,92,,construction engineering and management,2015,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
